index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,labor_productivity,offered_wage,desired_output,desired_output_value,expected_sales,output,inventory,inventory_t_1,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,capital_stock,desired_perc_inv,perc_inv,mark_up,capacity_utilization,capital_labor_ratio,capital_productivity
528,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbc79c70>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
529,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbca4a90>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
530,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc79e50>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
531,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc3ab80>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
532,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbca6a60>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
533,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbc3ad60>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
534,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbc3aa60>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
535,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbc40ca0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
536,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc48520>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
537,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5750773300510768,<agents_accounting.GoodOrService object at 0x7fd0dbc99490>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
538,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbca45e0>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
539,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbce95b0>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
540,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbca44c0>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
541,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc3a1f0>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
542,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc79d00>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
543,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbcb34f0>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
544,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbc48fd0>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
545,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbca47c0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
546,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc8fd60>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
547,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5750773300510768,<agents_accounting.GoodOrService object at 0x7fd0dbc48eb0>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
548,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbca6ca0>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
549,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbc8f670>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
550,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbcb33a0>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
551,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbca6c70>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
552,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc48a60>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
553,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbca6bb0>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
554,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbc407f0>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
555,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbc89250>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
556,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbca4d60>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
557,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5750773300510768,<agents_accounting.GoodOrService object at 0x7fd0dbc40280>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
558,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbc40130>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
559,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbc48490>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
560,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbca0880>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
561,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbca46a0>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
562,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbca6880>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
563,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbcf1880>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
564,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbcb3c10>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
565,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbc79b80>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
566,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc3a370>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
567,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5750773300510768,<agents_accounting.GoodOrService object at 0x7fd0dbca65b0>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
568,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbc3a9a0>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
569,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbca6520>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
570,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbc48f40>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
571,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbc48310>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
572,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc8fa90>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
573,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbc89670>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
574,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbc40160>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
575,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbca0cd0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
576,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5802859173681634,<agents_accounting.GoodOrService object at 0x7fd0dbc99d60>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
577,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5750773300510768,<agents_accounting.GoodOrService object at 0x7fd0dbc8f6a0>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
578,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5755194938669488,<agents_accounting.GoodOrService object at 0x7fd0dbcf5fa0>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
579,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5793672066776898,<agents_accounting.GoodOrService object at 0x7fd0dbcdf9d0>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
580,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.573140442491295,<agents_accounting.GoodOrService object at 0x7fd0dbca6f40>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
581,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5743711023670963,<agents_accounting.GoodOrService object at 0x7fd0dbca0e80>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
582,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5838809450115261,<agents_accounting.GoodOrService object at 0x7fd0dbc3a3a0>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
583,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5767016338103857,<agents_accounting.GoodOrService object at 0x7fd0dbc48a00>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
584,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5690400719015596,<agents_accounting.GoodOrService object at 0x7fd0dbc404f0>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
585,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.580667029835771,<agents_accounting.GoodOrService object at 0x7fd0dbc4e550>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
